original_language,budget,revenue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,language_encoded
en,107000000,87713825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,120000000,347234916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,130000000,211643158,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,133000000,300135367,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,105000000,267045765,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7
en,108000000,630161890,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,126000000,162949164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,90000000,10372291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,90000000,237202299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,103000000,457640427,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,102000000,358372926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,100000000,876688482,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,150000000,599045960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,362211740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,100000000,520000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,80000000,214104620,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,100000000,266465037,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,115000000,378882411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,150166126,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,310650585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,100000000,170432927,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,242295562,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,100000000,425368238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,100000000,100138851,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,169327687,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,312573423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,347451894,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,100000000,249288105,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,100086793,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,268426634,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,278731369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,100000000,211989043,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7
en,100000000,170877916,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,392000694,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,336529144,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,105000000,121214377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,102000000,130482868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,140073390,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,82102379,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,243400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,140000000,109578115,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7
en,100000000,68688831,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,206172544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,105000000,133718711,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,84000000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,93820758,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
en,100000000,7103973,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,100000000,94882889,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7
en,99000000,246233113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,10000000,13835130,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,98000000,433013274,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,193772504,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
zh,94000000,95311434,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36
en,85000000,149044513,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,102000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,92000000,172989651,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,0,104907746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,263920180,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7
en,100000000,288347692,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,95000000,76432727,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,95000000,877244782,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,95000000,543514353,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7
en,65000000,93525586,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,94000000,940335536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,94000000,1118888979,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,79000000,926287400,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,95000000,114178613,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,115000000,274703340,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,103039258,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,93000000,368780809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,93000000,482860185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,90000000,162839667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,92000000,304654182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,145000000,25819961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7
en,92000000,631442092,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,98000000,10017322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,95000000,226497209,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,589390539,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,497366869,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,167805466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,347325802,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,155464351,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,100000000,242988466,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,886686817,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,188133322,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,92000000,264105545,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,289847354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,304320254,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,92000000,188072649,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,232617430,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,90000000,366101666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,524028679,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
en,100000000,94061311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,120000000,186053725,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,0,233755553,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,200276000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7
en,90000000,201596308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,88000000,243637091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,100000000,235926552,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,182290266,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7
en,90000000,171120329,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7
en,95000000,190213455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,80000000,162944923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,174578751,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,95000000,156505388,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,334901337,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,68000000,118063304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7
en,92000000,143049560,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,90000000,60874615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,484635760,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,93700000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,90000000,140807547,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,100000000,35168966,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
en,20000000,79114085,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,88000000,108539911,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
en,90000000,16178959,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,87000000,148336445,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,92000000,494471524,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,429632142,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,100000000,384335608,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,288500217,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,315156409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,450717150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,75000000,132274484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,358375603,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,340487652,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7
en,85000000,208076205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,183611771,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,152930623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,194168700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,90000000,250649836,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,219103655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,85000000,311312624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,197309027,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,288747895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,68000000,96976270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,85000000,80916492,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,85000000,137298489,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,162242962,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
en,85000000,158468292,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,142940100,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7
en,85000000,78382433,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,37823676,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,85000000,183018522,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7
en,60000000,47664559,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,60000000,74208267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,84000000,123307945,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7
en,84000000,275650703,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
en,50000000,41037742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,82500000,237681299,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,8000000,21028755,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
en,85000000,112483764,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,222231186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,85000000,160388063,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,65000000,84785914,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,82000000,96085477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,484572835,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,274470394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,457696359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,75000000,691210692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,254455986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,280000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,343397247,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,145771527,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,144000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,140464664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,84000000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,82000000,190320568,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,342695435,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7
en,80000000,246984278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,230685453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,266728738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,80000000,294804195,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,80000000,163733697,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,75000000,260696994,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,245676146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,80000000,212874442,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7
en,80000000,181001478,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,214918407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,75000000,224012234,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,178066569,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,79000000,173013509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,157107755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,80000000,177977226,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,91188905,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,7
en,80000000,250200000,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7
en,80000000,233093859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,75000000,136982834,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,68000000,211817906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,70000000,164000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,80000000,201584141,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,122563539,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
en,80000000,169852759,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
en,80000000,136159423,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,96105964,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,80000000,473226958,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,90874570,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,80000000,123729176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,90000000,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,102000000,147080413,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,75000000,142400065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,85000000,71485043,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,85000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,88000000,105316267,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
en,70000000,101371017,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
fr,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10
en,0,43312294,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,122444772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,80000000,34566746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,159212469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,126546518,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,44000000,21400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7
en,80000000,68514844,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,53825515,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,80000000,19480739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,80000000,17626234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,69131860,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,90000000,146936910,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,33463969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,86000000,107944236,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,0,19406406,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,5989640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,130000000,117831631,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
es,8000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
en,60000000,313542341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,45000000,788241776,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,79000000,355692760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,78000000,248384621,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,78000000,209196298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,100000000,108103450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,79000000,149673788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,76000000,236350661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,64000000,97571250,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,15071514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,76000000,35134820,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,875958308,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,78000000,179265204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7
en,76000000,970761885,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,816969268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,73000000,229074524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,75000000,532680671,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,76000000,69959751,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,75000000,296339527,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,75000000,258270008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,75000000,335062621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,660940780,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,196482882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,50000000,90450008,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7
en,80000000,78000586,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,75000000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,117698894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,80000000,271430189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,60000000,219417255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,73034460,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,75000000,215663859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,75000000,119000410,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,75000000,367275019,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,70000000,154937680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,53000000,95226116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,70000000,130358911,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7
en,70000000,85632458,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,75000000,98159963,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,75000000,108145109,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
